crimeDate,CRIME_NUM,location_description,day,month,year
2021-05-11,3,SCHOOL - PUBLIC GROUNDS,2,05,2021
2021-05-11,3,PARK PROPERTY,2,05,2021
2021-05-11,1,LIBRARY,2,05,2021
2021-05-11,5,COMMERCIAL / BUSINESS OFFICE,2,05,2021
2021-05-11,2,DRIVEWAY - RESIDENTIAL,2,05,2021
2021-05-11,1,HOTEL / MOTEL,2,05,2021
2021-05-11,8,RESIDENCE - PORCH / HALLWAY,2,05,2021
2021-05-11,1,NURSING / RETIREMENT HOME,2,05,2021
2021-05-11,3,CTA BUS STOP,2,05,2021
2021-05-11,1,CONVENIENCE STORE,2,05,2021
2021-05-11,10,ALLEY,2,05,2021
2021-05-11,1,ABANDONED BUILDING,2,05,2021
2021-05-11,2,SCHOOL - PUBLIC BUILDING,2,05,2021
2021-05-11,12,GAS STATION,2,05,2021
2021-05-11,1,CHA PARKING LOT / GROUNDS,2,05,2021
2021-05-11,1,CTA TRAIN,2,05,2021
2021-05-11,2,POLICE FACILITY / VEHICLE PARKING LOT,2,05,2021
2021-05-11,1,CAR WASH,2,05,2021
2021-05-11,1,FIRE STATION,2,05,2021
2021-05-11,1,,2,05,2021
2021-05-11,1,CTA PLATFORM,2,05,2021
2021-05-11,4,RESIDENCE - GARAGE,2,05,2021
2021-05-11,1,AIRPORT EXTERIOR - NON-SECURE AREA,2,05,2021
2021-05-11,2,CHA APARTMENT,2,05,2021
2021-05-11,1,BANK,2,05,2021
2021-05-11,1,DAY CARE CENTER,2,05,2021
2021-05-11,1,HOSPITAL BUILDING / GROUNDS,2,05,2021
2021-05-11,1,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,2,05,2021
2021-05-12,109,APARTMENT,3,05,2021
2021-05-12,34,SIDEWALK,3,05,2021
2021-05-12,15,SMALL RETAIL STORE,3,05,2021
2021-05-12,104,STREET,3,05,2021
2021-05-12,77,RESIDENCE,3,05,2021
2021-05-12,6,COMMERCIAL / BUSINESS OFFICE,3,05,2021
2021-05-12,9,RESTAURANT,3,05,2021
2021-05-12,2,PARK PROPERTY,3,05,2021
2021-05-12,2,CTA BUS,3,05,2021
2021-05-12,8,GROCERY FOOD STORE,3,05,2021
2021-05-12,3,HOTEL / MOTEL,3,05,2021
2021-05-12,7,GAS STATION,3,05,2021
2021-05-12,19,ALLEY,3,05,2021
2021-05-12,1,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,3,05,2021
2021-05-12,6,RESIDENCE - GARAGE,3,05,2021
2021-05-12,7,DEPARTMENT STORE,3,05,2021
2021-05-12,1,DAY CARE CENTER,3,05,2021
2021-05-12,14,PARKING LOT / GARAGE (NON RESIDENTIAL),3,05,2021
2021-05-12,8,DRUG STORE,3,05,2021
2021-05-12,10,RESIDENCE - PORCH / HALLWAY,3,05,2021
2021-05-12,7,RESIDENCE - YARD (FRONT / BACK),3,05,2021
2021-05-12,1,SCHOOL - PUBLIC BUILDING,3,05,2021
2021-05-12,1,AUTO / BOAT / RV DEALERSHIP,3,05,2021
2021-05-12,9,OTHER (SPECIFY),3,05,2021
2021-05-12,2,HOSPITAL BUILDING / GROUNDS,3,05,2021
2021-05-12,1,BAR OR TAVERN,3,05,2021
2021-05-12,3,NURSING / RETIREMENT HOME,3,05,2021
2021-05-12,5,VEHICLE NON-COMMERCIAL,3,05,2021
2021-05-12,3,,3,05,2021
2021-05-12,1,CONVENIENCE STORE,3,05,2021
2021-05-12,1,SCHOOL - PRIVATE GROUNDS,3,05,2021
2021-05-12,1,AIRPORT EXTERIOR - NON-SECURE AREA,3,05,2021
2021-05-12,2,CTA BUS STOP,3,05,2021
2021-05-12,1,MEDICAL / DENTAL OFFICE,3,05,2021
2021-05-12,1,CHA APARTMENT,3,05,2021
2021-05-12,1,BANK,3,05,2021
2021-05-12,2,VACANT LOT / LAND,3,05,2021
2021-05-12,1,LIBRARY,3,05,2021
2021-05-12,1,CTA TRAIN,3,05,2021
2021-05-12,1,GOVERNMENT BUILDING / PROPERTY,3,05,2021
2021-05-12,1,SCHOOL - PUBLIC GROUNDS,3,05,2021
2021-05-12,1,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,3,05,2021
2021-05-13,129,STREET,4,05,2021
2021-05-13,5,BAR OR TAVERN,4,05,2021
2021-05-13,16,PARKING LOT / GARAGE (NON RESIDENTIAL),4,05,2021
2021-05-13,7,DEPARTMENT STORE,4,05,2021
2021-05-13,1,CHA APARTMENT,4,05,2021
2021-05-13,82,RESIDENCE,4,05,2021
2021-05-13,12,RESIDENCE - PORCH / HALLWAY,4,05,2021
2021-05-13,120,APARTMENT,4,05,2021
2021-05-13,3,CHA PARKING LOT / GROUNDS,4,05,2021
2021-05-13,13,SMALL RETAIL STORE,4,05,2021
2021-05-13,3,HOSPITAL BUILDING / GROUNDS,4,05,2021
2021-05-13,28,SIDEWALK,4,05,2021
2021-05-13,1,ANIMAL HOSPITAL,4,05,2021
2021-05-13,14,ALLEY,4,05,2021
2021-05-13,6,OTHER (SPECIFY),4,05,2021
2021-05-13,7,RESTAURANT,4,05,2021
2021-05-13,2,,4,05,2021
2021-05-13,11,VEHICLE NON-COMMERCIAL,4,05,2021
2021-05-13,5,DRUG STORE,4,05,2021
2021-05-13,6,PARK PROPERTY,4,05,2021
2021-05-13,3,DRIVEWAY - RESIDENTIAL,4,05,2021
2021-05-13,6,GROCERY FOOD STORE,4,05,2021
2021-05-13,1,DAY CARE CENTER,4,05,2021
2021-05-13,1,COLLEGE / UNIVERSITY - GROUNDS,4,05,2021
2021-05-13,9,RESIDENCE - YARD (FRONT / BACK),4,05,2021
2021-05-13,2,CTA BUS STOP,4,05,2021
2021-05-13,6,GAS STATION,4,05,2021
2021-05-13,2,TAVERN / LIQUOR STORE,4,05,2021
2021-05-13,4,HOTEL / MOTEL,4,05,2021
2021-05-13,1,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,4,05,2021
2021-05-13,6,RESIDENCE - GARAGE,4,05,2021
2021-05-13,1,POOL ROOM,4,05,2021
2021-05-13,1,PAWN SHOP,4,05,2021
2021-05-13,2,BARBERSHOP,4,05,2021
2021-05-13,1,SCHOOL - PUBLIC GROUNDS,4,05,2021
2021-05-13,2,GOVERNMENT BUILDING / PROPERTY,4,05,2021
2021-05-13,2,BANK,4,05,2021
2021-05-13,6,COMMERCIAL / BUSINESS OFFICE,4,05,2021
2021-05-13,1,ABANDONED BUILDING,4,05,2021
2021-05-13,2,VACANT LOT / LAND,4,05,2021
2021-05-13,1,MEDICAL / DENTAL OFFICE,4,05,2021
2021-05-13,2,NURSING / RETIREMENT HOME,4,05,2021
2021-05-13,1,SCHOOL - PUBLIC BUILDING,4,05,2021
2021-05-13,1,CTA BUS,4,05,2021
2021-05-13,1,CURRENCY EXCHANGE,4,05,2021
2021-05-13,1,CONVENIENCE STORE,4,05,2021
2021-05-13,1,CTA TRAIN,4,05,2021
2021-05-13,1,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,4,05,2021
2021-05-13,1,SCHOOL - PRIVATE BUILDING,4,05,2021
2021-05-13,1,BRIDGE,4,05,2021
2021-05-13,1,CHA HALLWAY / STAIRWELL / ELEVATOR,4,05,2021
2021-05-14,91,RESIDENCE,5,05,2021
2021-05-14,12,RESIDENCE - YARD (FRONT / BACK),5,05,2021
2021-05-14,176,STREET,5,05,2021
2021-05-14,18,ALLEY,5,05,2021
2021-05-14,3,,5,05,2021
2021-05-14,36,SIDEWALK,5,05,2021
2021-05-14,7,COMMERCIAL / BUSINESS OFFICE,5,05,2021
2021-05-14,14,SMALL RETAIL STORE,5,05,2021
2021-05-14,112,APARTMENT,5,05,2021
2021-05-14,2,DRIVEWAY - RESIDENTIAL,5,05,2021
2021-05-14,2,AUTO / BOAT / RV DEALERSHIP,5,05,2021
2021-05-14,22,PARKING LOT / GARAGE (NON RESIDENTIAL),5,05,2021
2021-05-14,8,RESIDENCE - PORCH / HALLWAY,5,05,2021
2021-05-14,2,OTHER (SPECIFY),5,05,2021
2021-05-14,3,HOTEL / MOTEL,5,05,2021
2021-05-14,2,BAR OR TAVERN,5,05,2021
2021-05-14,2,CTA STATION,5,05,2021
2021-05-14,14,VEHICLE NON-COMMERCIAL,5,05,2021
2021-05-14,1,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,5,05,2021
2021-05-14,2,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,5,05,2021
2021-05-14,4,SCHOOL - PUBLIC GROUNDS,5,05,2021
2021-05-14,3,PARK PROPERTY,5,05,2021
2021-05-14,4,POLICE FACILITY / VEHICLE PARKING LOT,5,05,2021
2021-05-14,6,RESIDENCE - GARAGE,5,05,2021
2021-05-14,6,RESTAURANT,5,05,2021
2021-05-14,6,CTA BUS,5,05,2021
2021-05-14,11,GAS STATION,5,05,2021
2021-05-14,3,DRUG STORE,5,05,2021
2021-05-14,4,VACANT LOT / LAND,5,05,2021
2021-05-14,1,HOSPITAL BUILDING / GROUNDS,5,05,2021
2021-05-14,1,FACTORY / MANUFACTURING BUILDING,5,05,2021
2021-05-14,1,CTA BUS STOP,5,05,2021
2021-05-14,12,DEPARTMENT STORE,5,05,2021
2021-05-14,1,AIRPORT EXTERIOR - SECURE AREA,5,05,2021
2021-05-14,7,GROCERY FOOD STORE,5,05,2021
2021-05-14,1,CHA HALLWAY / STAIRWELL / ELEVATOR,5,05,2021
2021-05-14,1,NURSING / RETIREMENT HOME,5,05,2021
2021-05-14,1,CHA PARKING LOT / GROUNDS,5,05,2021
2021-05-14,1,SCHOOL - PUBLIC BUILDING,5,05,2021
2021-05-14,1,DAY CARE CENTER,5,05,2021
2021-05-14,2,CTA TRAIN,5,05,2021
2021-05-14,1,CTA PARKING LOT / GARAGE / OTHER PROPERTY,5,05,2021
2021-05-14,1,ATM (AUTOMATIC TELLER MACHINE),5,05,2021
2021-05-14,1,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,5,05,2021
2021-05-14,1,CLEANING STORE,5,05,2021
2021-05-14,1,BANK,5,05,2021
2021-05-14,2,CONVENIENCE STORE,5,05,2021
2021-05-14,1,GOVERNMENT BUILDING / PROPERTY,5,05,2021
2021-05-14,1,CHA APARTMENT,5,05,2021
2021-05-14,1,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,5,05,2021
2021-05-15,9,RESTAURANT,6,05,2021
2021-05-15,1,CHA PARKING LOT / GROUNDS,6,05,2021
2021-05-15,127,APARTMENT,6,05,2021
2021-05-15,175,STREET,6,05,2021
2021-05-15,87,RESIDENCE,6,05,2021
2021-05-15,39,SIDEWALK,6,05,2021
2021-05-15,3,POLICE FACILITY / VEHICLE PARKING LOT,6,05,2021
2021-05-15,9,VEHICLE NON-COMMERCIAL,6,05,2021
2021-05-15,5,HOSPITAL BUILDING / GROUNDS,6,05,2021
2021-05-15,4,DEPARTMENT STORE,6,05,2021
2021-05-15,16,PARKING LOT / GARAGE (NON RESIDENTIAL),6,05,2021
2021-05-15,6,DRUG STORE,6,05,2021
2021-05-15,1,BOWLING ALLEY,6,05,2021
2021-05-15,17,SMALL RETAIL STORE,6,05,2021
2021-05-15,18,ALLEY,6,05,2021
2021-05-15,8,GAS STATION,6,05,2021
2021-05-15,4,BAR OR TAVERN,6,05,2021
2021-05-15,3,RESIDENCE - PORCH / HALLWAY,6,05,2021
2021-05-15,1,MOVIE HOUSE / THEATER,6,05,2021
2021-05-15,1,AUTO,6,05,2021
2021-05-15,3,CONVENIENCE STORE,6,05,2021
2021-05-15,2,YARD,6,05,2021
2021-05-15,1,HIGHWAY / EXPRESSWAY,6,05,2021
2021-05-15,6,HOTEL / MOTEL,6,05,2021
2021-05-15,1,GAS STATION DRIVE/PROP.,6,05,2021
2021-05-15,4,TAVERN / LIQUOR STORE,6,05,2021
2021-05-15,3,DRIVEWAY - RESIDENTIAL,6,05,2021
2021-05-15,1,SPORTS ARENA / STADIUM,6,05,2021
2021-05-15,6,OTHER (SPECIFY),6,05,2021
2021-05-15,6,CTA TRAIN,6,05,2021
2021-05-15,1,CTA STATION,6,05,2021
2021-05-15,1,COIN OPERATED MACHINE,6,05,2021
2021-05-15,6,RESIDENCE - YARD (FRONT / BACK),6,05,2021
2021-05-15,1,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,6,05,2021
2021-05-15,2,NURSING / RETIREMENT HOME,6,05,2021
2021-05-15,2,CTA BUS,6,05,2021
2021-05-15,4,RESIDENCE - GARAGE,6,05,2021
2021-05-15,3,PARK PROPERTY,6,05,2021
2021-05-15,3,COMMERCIAL / BUSINESS OFFICE,6,05,2021
2021-05-15,5,GROCERY FOOD STORE,6,05,2021
2021-05-15,2,VACANT LOT / LAND,6,05,2021
2021-05-15,1,SCHOOL - PRIVATE GROUNDS,6,05,2021
2021-05-15,1,ATM (AUTOMATIC TELLER MACHINE),6,05,2021
2021-05-15,1,VEHICLE - COMMERCIAL: ENTERTAINMENT / PARTY BUS,6,05,2021
2021-05-15,2,BANK,6,05,2021
2021-05-15,1,MEDICAL / DENTAL OFFICE,6,05,2021
2021-05-15,1,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,6,05,2021
2021-05-15,1,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,6,05,2021
2021-05-15,1,CHA APARTMENT,6,05,2021
2021-05-15,1,AIRPORT EXTERIOR - SECURE AREA,6,05,2021
2021-05-16,81,RESIDENCE,7,05,2021
2021-05-16,4,RESIDENCE - GARAGE,7,05,2021
2021-05-16,50,SIDEWALK,7,05,2021
2021-05-16,142,STREET,7,05,2021
2021-05-16,9,SMALL RETAIL STORE,7,05,2021
2021-05-16,129,APARTMENT,7,05,2021
2021-05-16,1,SCHOOL - PUBLIC BUILDING,7,05,2021
2021-05-16,11,ALLEY,7,05,2021
2021-05-16,1,MEDICAL / DENTAL OFFICE,7,05,2021
2021-05-16,3,CTA BUS STOP,7,05,2021
2021-05-16,7,BAR OR TAVERN,7,05,2021
2021-05-16,9,GAS STATION,7,05,2021
2021-05-16,11,RESTAURANT,7,05,2021
2021-05-16,3,HOTEL / MOTEL,7,05,2021
2021-05-16,4,COMMERCIAL / BUSINESS OFFICE,7,05,2021
2021-05-16,4,VACANT LOT / LAND,7,05,2021
2021-05-16,5,RESIDENCE - PORCH / HALLWAY,7,05,2021
2021-05-16,4,OTHER (SPECIFY),7,05,2021
2021-05-16,2,CHA APARTMENT,7,05,2021
2021-05-16,11,DEPARTMENT STORE,7,05,2021
2021-05-16,6,PARK PROPERTY,7,05,2021
2021-05-16,2,CTA BUS,7,05,2021
2021-05-16,18,PARKING LOT / GARAGE (NON RESIDENTIAL),7,05,2021
2021-05-16,2,HOSPITAL BUILDING / GROUNDS,7,05,2021
2021-05-16,12,RESIDENCE - YARD (FRONT / BACK),7,05,2021
2021-05-16,1,ATHLETIC CLUB,7,05,2021
2021-05-16,1,MOVIE HOUSE / THEATER,7,05,2021
2021-05-16,1,BANK,7,05,2021
2021-05-16,7,VEHICLE NON-COMMERCIAL,7,05,2021
2021-05-16,1,NURSING / RETIREMENT HOME,7,05,2021
2021-05-16,3,DRUG STORE,7,05,2021
2021-05-16,1,BOAT / WATERCRAFT,7,05,2021
2021-05-16,1,VEHICLE - COMMERCIAL,7,05,2021
2021-05-16,3,GROCERY FOOD STORE,7,05,2021
2021-05-16,2,CHA PARKING LOT / GROUNDS,7,05,2021
2021-05-16,3,CONVENIENCE STORE,7,05,2021
2021-05-16,1,POLICE FACILITY / VEHICLE PARKING LOT,7,05,2021
2021-05-16,1,TAVERN / LIQUOR STORE,7,05,2021
2021-05-16,1,FIRE STATION,7,05,2021
2021-05-16,1,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",7,05,2021
2021-05-16,1,CTA TRAIN,7,05,2021
2021-05-16,1,GOVERNMENT BUILDING / PROPERTY,7,05,2021
2021-05-16,1,DRIVEWAY - RESIDENTIAL,7,05,2021
2021-05-17,100,RESIDENCE,1,05,2021
2021-05-17,1,GOVERNMENT BUILDING / PROPERTY,1,05,2021
2021-05-17,160,STREET,1,05,2021
2021-05-17,126,APARTMENT,1,05,2021
2021-05-17,10,SMALL RETAIL STORE,1,05,2021
2021-05-17,12,RESIDENCE - YARD (FRONT / BACK),1,05,2021
2021-05-17,6,GAS STATION,1,05,2021
2021-05-17,4,,1,05,2021
2021-05-17,8,DEPARTMENT STORE,1,05,2021
2021-05-17,7,VEHICLE NON-COMMERCIAL,1,05,2021
2021-05-17,1,CTA STATION,1,05,2021
2021-05-17,43,SIDEWALK,1,05,2021
2021-05-17,3,CONVENIENCE STORE,1,05,2021
2021-05-17,1,BAR OR TAVERN,1,05,2021
2021-05-17,8,COMMERCIAL / BUSINESS OFFICE,1,05,2021
2021-05-17,3,VACANT LOT / LAND,1,05,2021
2021-05-17,17,PARKING LOT / GARAGE (NON RESIDENTIAL),1,05,2021
2021-05-17,7,RESIDENCE - PORCH / HALLWAY,1,05,2021
2021-05-17,1,BARBERSHOP,1,05,2021
2021-05-17,13,ALLEY,1,05,2021
2021-05-17,7,RESTAURANT,1,05,2021
2021-05-17,3,DRIVEWAY - RESIDENTIAL,1,05,2021
2021-05-17,6,GROCERY FOOD STORE,1,05,2021
2021-05-17,6,OTHER (SPECIFY),1,05,2021
2021-05-17,1,SCHOOL - PRIVATE BUILDING,1,05,2021
2021-05-17,1,TAXICAB,1,05,2021
2021-05-17,2,POLICE FACILITY / VEHICLE PARKING LOT,1,05,2021
2021-05-17,2,MEDICAL / DENTAL OFFICE,1,05,2021
2021-05-17,1,CHA HALLWAY / STAIRWELL / ELEVATOR,1,05,2021
2021-05-17,5,RESIDENCE - GARAGE,1,05,2021
2021-05-17,4,TAVERN / LIQUOR STORE,1,05,2021
2021-05-17,3,PARK PROPERTY,1,05,2021
2021-05-17,1,VEHICLE - COMMERCIAL,1,05,2021
2021-05-17,4,NURSING / RETIREMENT HOME,1,05,2021
2021-05-17,2,OTHER RAILROAD PROPERTY / TRAIN DEPOT,1,05,2021
2021-05-17,2,HOTEL / MOTEL,1,05,2021
2021-05-17,1,CHA APARTMENT,1,05,2021
2021-05-17,1,SCHOOL - PUBLIC BUILDING,1,05,2021
2021-05-17,2,CAR WASH,1,05,2021
2021-05-17,1,CTA TRAIN,1,05,2021
2021-05-17,1,SCHOOL - PUBLIC GROUNDS,1,05,2021
2021-05-17,1,HIGHWAY / EXPRESSWAY,1,05,2021
2021-05-17,1,CTA BUS,1,05,2021
2021-05-17,1,DRUG STORE,1,05,2021
2021-05-17,1,CONSTRUCTION SITE,1,05,2021
2021-05-17,2,ATHLETIC CLUB,1,05,2021
2021-05-17,1,HOSPITAL BUILDING / GROUNDS,1,05,2021
2021-05-17,1,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",1,05,2021
2021-05-17,1,CHA PARKING LOT / GROUNDS,1,05,2021
2021-05-18,30,SIDEWALK,2,05,2021
2021-05-18,143,STREET,2,05,2021
2021-05-18,9,GAS STATION,2,05,2021
2021-05-18,4,DRIVEWAY - RESIDENTIAL,2,05,2021
2021-05-18,115,APARTMENT,2,05,2021
2021-05-18,13,SMALL RETAIL STORE,2,05,2021
2021-05-18,10,RESIDENCE - GARAGE,2,05,2021
2021-05-18,1,CTA STATION,2,05,2021
2021-05-18,8,DEPARTMENT STORE,2,05,2021
2021-05-18,10,RESTAURANT,2,05,2021
2021-05-18,4,NURSING / RETIREMENT HOME,2,05,2021
2021-05-18,1,ATHLETIC CLUB,2,05,2021
2021-05-18,9,COMMERCIAL / BUSINESS OFFICE,2,05,2021
2021-05-18,8,GROCERY FOOD STORE,2,05,2021
2021-05-18,2,HOTEL / MOTEL,2,05,2021
2021-05-18,78,RESIDENCE,2,05,2021
2021-05-18,3,RESIDENCE - YARD (FRONT / BACK),2,05,2021
2021-05-18,2,CTA TRAIN,2,05,2021
2021-05-18,2,,2,05,2021
2021-05-18,13,PARKING LOT / GARAGE (NON RESIDENTIAL),2,05,2021
2021-05-18,11,ALLEY,2,05,2021
2021-05-18,3,POLICE FACILITY / VEHICLE PARKING LOT,2,05,2021
2021-05-18,1,CHA PARKING LOT / GROUNDS,2,05,2021
2021-05-18,1,WAREHOUSE,2,05,2021
2021-05-18,11,RESIDENCE - PORCH / HALLWAY,2,05,2021
2021-05-18,1,CTA BUS STOP,2,05,2021
2021-05-18,5,HOSPITAL BUILDING / GROUNDS,2,05,2021
2021-05-18,8,OTHER (SPECIFY),2,05,2021
2021-05-18,3,MEDICAL / DENTAL OFFICE,2,05,2021
2021-05-18,3,CHA APARTMENT,2,05,2021
2021-05-18,1,DAY CARE CENTER,2,05,2021
2021-05-18,1,FOREST PRESERVE,2,05,2021
2021-05-18,1,AIRPORT TRANSPORTATION SYSTEM (ATS),2,05,2021
2021-05-18,2,SCHOOL - PUBLIC BUILDING,2,05,2021
2021-05-18,10,VEHICLE NON-COMMERCIAL,2,05,2021
2021-05-18,1,VACANT LOT / LAND,2,05,2021
2021-05-18,1,CTA BUS,2,05,2021
2021-05-18,1,AIRPORT PARKING LOT,2,05,2021
2021-05-18,1,SCHOOL - PRIVATE GROUNDS,2,05,2021
2021-05-18,2,BAR OR TAVERN,2,05,2021
2021-05-18,1,CTA PLATFORM,2,05,2021
2021-05-18,2,SCHOOL - PUBLIC GROUNDS,2,05,2021
2021-05-18,2,GOVERNMENT BUILDING / PROPERTY,2,05,2021
2021-05-18,4,CONVENIENCE STORE,2,05,2021
2021-05-18,4,PARK PROPERTY,2,05,2021
2021-05-18,1,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,2,05,2021
2021-05-18,1,BANK,2,05,2021
2021-05-18,4,TAVERN / LIQUOR STORE,2,05,2021
2021-05-18,1,AIRPORT EXTERIOR - SECURE AREA,2,05,2021
2021-05-18,1,VEHICLE - COMMERCIAL,2,05,2021
2021-05-19,85,RESIDENCE,3,05,2021
2021-05-19,124,APARTMENT,3,05,2021
2021-05-19,142,STREET,3,05,2021
2021-05-19,13,OTHER (SPECIFY),3,05,2021
2021-05-19,4,,3,05,2021
2021-05-19,46,SIDEWALK,3,05,2021
2021-05-19,10,RESIDENCE - YARD (FRONT / BACK),3,05,2021
2021-05-19,11,RESTAURANT,3,05,2021
2021-05-19,11,DEPARTMENT STORE,3,05,2021
2021-05-19,12,SMALL RETAIL STORE,3,05,2021
2021-05-19,4,GROCERY FOOD STORE,3,05,2021
2021-05-19,1,AUTO / BOAT / RV DEALERSHIP,3,05,2021
2021-05-19,10,RESIDENCE - GARAGE,3,05,2021
